course_id,active_course,category,instractor,original_price,name,url,short_description,sections_count,lectures_count,duration_str,language,last_update_date,caourse_rating,rating_count,best_rating,worst_rating,position_1,position_2,position_3,enrollment
4377962,1,Development,javascript-academy,$59.99,"Object-Oriented Programming  for beginners: Python, C++, C#",https://www.udemy.com/course/object-oriented-programming-for-beginners-python-c-c/,"Learn Object Oriented Programming with Python, C++, C#",5,57,5h 57m,English,11/2021,4.1,3,5,0.5,Development,Programming Languages,Object Oriented Programming,"1,338"
985922,1,Finance & Accounting,tim-vipond,$44.99,Excel Finance Crash Course: Master Financial Analysis,https://www.udemy.com/course/excel-crash-course-master-excel-for-financial-analysis/,"Beginner to Advanced: Learn Excel Shortcuts, Formulas & Functions for Financial Modeling & Corporate Finance",10,40,3h 38m,English,11/2016,4.6,6954,5,0.5,Finance & Accounting,Financial Modeling & Analysis,Excel,"28,618"
2454142,1,Development,javascript-academy,$19.99,SQL For Beginners: Learn to communicate with databases,https://www.udemy.com/course/sql-for-beginners-learn-to-communicate-with-databases/,Learn Practical Real World Enterprise SQL Skills,6,47,4h 36m,English,6/2021,4.2,119,5,0.5,Development,Database Design & Development,SQL,"12,258"
3509758,1,Development,javascript-academy,$74.99,Automating Tasks with Python,https://www.udemy.com/course/automating-tasks-with-python/,Build scripts to automate various types of tasks using Python,20,165,17h 21m,English,6/2021,4.5,30,5,0.5,Development,Programming Languages,Python,588
528440,1,Finance & Accounting,365careers,$194.99,Finance 101: Financial Skills for the Real World,https://www.udemy.com/course/finance-101-financial-skills-for-the-real-world/,Understand and Learn How to Apply the Core Principles of Finance In a Couple of Hours,12,40,3h 23m,English,2/2021,4.6,579,5,0.5,Finance & Accounting,Finance,Personal Finance,"7,657"
4299789,1,Development,sam-mckay-14,$99.99,Power BI: Advanced Data Transformations and Modeling,https://www.udemy.com/course/power-bi-advanced-data-transformations-and-modeling/,"Learn how to clean, optimize and model data tables to develop effective, insightful and actionable Power BI reports",7,34,3h 52m,English,9/2021,4.4,71,5,0.5,Development,Data Science,Microsoft Power BI,"8,592"
4010904,1,Development,nicholaswalter2,$199.99,React for the Absolute Beginner - ReactJS App Fundamentals,https://www.udemy.com/course/react-for-the-absolute-beginner-reactjs-app-fundamentals/,"Components, Virtual DOM, State, Controls, APIs, JSON, Developer Tools, Bootstrap Design and Django Framework Integration",7,51,4h 56m,English,8/2021,4.8,25,5,0.5,Development,Web Development,React,274
969148,1,Office Productivity,365careers,$44.99,Microsoft Outlook 2016: Beginner and Intermediate Training,https://www.udemy.com/course/microsoft-outlook-2016-beginner-and-intermediate-training/,Microsoft Outlook 2016 at Its Best - Boost Your Office Productivity in No Time with Outlook 2016: The #1 Outlook Course,8,18,1h 4m,English,6/2020,4.4,5643,5,0.5,Office Productivity,Microsoft,Microsoft Outlook,"18,939"
3237815,1,Business,ehab-mesallum,$199.99,دبلومة التسويق 3في1 - أهم ما في ماجستير إدارة الأعمال MBA,https://www.udemy.com/course/3x1marketing/,الكورس الإداري العربي الأفضل مبيعا وتقييما، كل ماتحتاج إليه في 109 ساعة. لاغنى عنه لأي مستثمر ومدير ومسوق، 20 كورس عملي,28,289,109h 0m,Arabic,6/2021,4.6,888,5,0.5,Business,Management,Business Strategy,"2,515"
1720450,1,Development,javascript-academy,$114.99,Become a MEAN Stack Developer: MongoDB; Express;Angular;Node,https://www.udemy.com/course/become-a-mean-stack-developer-mongodb-expressangularnode/,Create a MEAN Stack Application step by step from scratch,8,84,8h 50m,English,6/2021,4.2,200,5,0.5,Development,Web Development,MEAN Stack,"24,594"
653928,1,Development,javascript-academy,$124.99,Querying Microsoft SQL Server For Beginners,https://www.udemy.com/course/how-to-install-and-query-sql-server/,Learn how to talk to SQL Server Databases to get information,3,21,2h 10m,English,6/2021,4.1,17,5,0.5,Development,Database Design & Development,Microsoft SQL,951
395700,1,Office Productivity,365careers,$94.99,Microsoft PowerPoint in 1 Hour : Introduction to PowerPoint,https://www.udemy.com/course/microsoft-powerpoint-in-2-hours-time-to-boost-your-career/,Start Using Microsoft PowerPoint with Confidence - Your Shortcut For Career Success,2,27,1h 26m,English,10/2019,4.4,3605,5,0.5,Office Productivity,Microsoft,PowerPoint,"12,878"
2983542,1,Development,javascript-academy,$49.99,SQL and Transact-SQL  (T-SQL)  For Beginners,https://www.udemy.com/course/sql-and-transact-sql-t-sql-for-beginners/,Learn SQL and T-SQL From Scratch and execute queries on SQL Server,3,26,1h 53m,English,6/2021,4.0,121,5,0.5,Development,Database Design & Development,SQL,"29,743"
3445440,1,Development,mohammad-azam-2,$199.99,The Complete Hands-On SwiftUI Apps Using Firebase,https://www.udemy.com/course/the-complete-hands-on-swiftui-apps-using-firebase/,"Covers Firestore database, Authentication, Firebase Storage and much much more...",14,70,6h 14m,English,11/2021,4.6,80,5,0.5,Development,Mobile Development,Firebase,546
2623620,1,Development,javascript-academy,$79.99,How to create a CRUD Application with Python and SQL Server,https://www.udemy.com/course/how-to-create-a-crud-application-with-python-and-sql-server/,Create a Python Application to  interact with SQL Server Database,3,36,3h 55m,English,7/2021,3.6,169,5,0.5,Development,Database Design & Development,SQL Server,"5,094"
2474716,1,Business,365careers,$199.99,Credit Risk Modeling in Python Course,https://www.udemy.com/course/credit-risk-modeling-in-python/,"A complete data science case study: preprocessing, modeling, model validation and maintenance in Python",13,75,6h 51m,English,1/2021,4.5,3541,5,0.5,Business,Business Analytics & Intelligence,Credit Analysis,"14,841"
2643056,1,Business,365careers,$199.99,Das komplette Data Science Bootcamp 2021 in Python,https://www.udemy.com/course/data-science-bootcamp-von-0-auf-100-zum-data-scientist/,"Der Data Science Kompaktkurs: Datenanalyse und Statistik, Python, Mathematik und maschinelles Lernen",45,292,16h 22m,German,7/2020,4.3,395,5,0.5,Business,Business Analytics & Intelligence,Data Science,"2,519"
4048256,1,Development,javascript-academy,$129.99,"Database Engineer/DBA  -  (MySQL,  MongoDB,  SQLite)",https://www.udemy.com/course/database-engineerdba-mysql-mongodb-sqlite/,Practical Database Administration and Engineering Step by Step,26,194,17h 20m,English,11/2021,4.7,153,5,0.5,Development,Database Design & Development,Database Administration,"25,535"
3870162,1,Business,365careers,$199.99,The Data Strategy Course: Building a Data-driven Business,https://www.udemy.com/course/the-data-strategy-course-building-a-data-driven-business/,A Practical Guide to Intelligent Business Performance: Learn How to Position Your Business for Success Leveraging Data,16,78,4h 39m,English,8/2021,4.4,636,5,0.5,Business,Business Analytics & Intelligence,Business Strategy,"3,406"
3832968,1,IT & Software,imran-afzal-5,$199.99,Complete Microsoft SQL Server Database Administration Course,https://www.udemy.com/course/complete-microsoft-sql-server-database-administration-course/,Become SQL database certified (MCSA and MTA certification),13,110,31h 59m,English,11/2021,4.5,445,5,0.5,IT & Software,Other IT & Software,SQL,"18,775"
4384166,1,Business,javascript-academy,$79.99,Design and Implement a Data Warehouse: | SSIS | SSAS | SSRS,https://www.udemy.com/course/design-and-implement-a-data-warehouse-ssis-ssas-ssrs/,Build a  Data Warehouse Solution,9,67,6h 55m,English,11/2021,5.0,1,5,0.5,Business,Business Analytics & Intelligence,Data Warehouse,"1,007"
994076,1,Office Productivity,amarnathrpanyam,$99.99,200+ SQL Interview Questions and Answers for Developers,https://www.udemy.com/course/sql-interview-questions/,Prepare for an SQL Developer Interview with these 200+ Real World SQL Questions and Practical Answers,6,45,2h 29m,English,1/2017,4.4,1942,5,0.5,Office Productivity,Oracle,SQL,"14,186"
1557316,1,Development,javascript-academy,$114.99,Absolute Beginners  Introduction to web development,https://www.udemy.com/course/absolute-beginners-introduction-to-web-development/,Learn practical hands-on web development with : HTML | CSS | JavaScript,7,78,7h 34m,English,6/2021,4.5,51,5,0.5,Development,Web Development,HTML,"11,898"
4044548,1,Development,javascript-academy,$129.99,Become A Mobile App Developer (iOS / Android / Windows),https://www.udemy.com/course/become-a-mobile-app-developer-ios-android-windows/,"Build Mobile Apps Step by Step For iOS,Android,Windows from scratch",12,134,13h 32m,English,6/2021,4.4,159,5,0.5,Development,Mobile Development,,"34,015"
670310,1,Development,javascript-academy,$44.99,Introduction to Basic Database Concepts,https://www.udemy.com/course/introduction-to-basic-database-concepts/,Learn the basic fundamentals of databases,1,11,41m,English,6/2021,4.3,161,5,0.5,Development,Database Design & Development,Database Management,"1,418"
2287691,1,Development,mohammad-azam-2,$199.99,The Complete Guide to New Features in Swift 5,https://www.udemy.com/course/the-complete-guide-to-new-features-in-swift-5/,A powerful open language that lets everyone build amazing apps,6,26,1h 29m,English,5/2019,4.7,13,5,0.5,Development,Mobile Development,Swift,97
4378024,1,Development,javascript-academy,$179.99,"Backend Web Development - Python, Django,Databases, Git, API",https://www.udemy.com/course/backend-web-development-python-djangodatabases-git-api/,"Become a  backend developer using :Python, Django, Database Integration, Cloud Deployment , API,Git & Github",18,201,18h 47m,English,11/2021,3.6,4,5,0.5,Development,Web Development,,"1,850"
1584250,1,Development,javascript-academy,$124.99,Introduction to Programming for Beginners,https://www.udemy.com/course/introduction-to-programming-for-beginners/,Practical Hands-On beginners Programming  step by step.,6,59,5h 49m,English,6/2021,4.4,193,5,0.5,Development,Programming Languages,Web Development,"2,227"
3284452,1,Business,ehab-mesallum,$39.99,SWOT Analysis - تحليل سوات,https://www.udemy.com/course/swot_analysis/,تحليل لنقاط القوة والضعف والفرص والتهديدات - د. ايهاب مسلم,2,11,45m,Arabic,7/2020,4.6,725,5,0.5,Business,Management,SWOT Analysis,"6,353"
1166548,1,Development,javascript-academy,$134.99,Introduction to Oracle Database Backup and Security,https://www.udemy.com/course/introduction-to-oracle-database-backup-and-security/,A Practical hands-on guide to backing up and restoring Oracle Databases and Implementing security,3,24,2h 26m,English,6/2021,4.3,89,5,0.5,Development,Database Design & Development,Database Management,"1,527"
2241582,1,Development,javascript-academy,$109.99,12 Weekend Coding projects for beginners  from scratch,https://www.udemy.com/course/12-weekend-coding-projects-for-beginners-from-scratch/,Build Multiple Projects with Multiple Programming Languages,14,98,9h 40m,English,6/2021,3.6,107,5,0.5,Development,Programming Languages,Programming Fundamentals,"44,764"
4270558,1,Business,sam-mckay-14,$149.99,Mastering Tabular Editor 3 in Power BI,https://www.udemy.com/course/tabular-editor-power-bi/,Master the most powerful tool for data modeling and DAX calculations in Power BI and Analysis Services,10,50,3h 38m,English,9/2021,4.4,29,5,0.5,Business,Business Analytics & Intelligence,Microsoft Power BI,"13,498"
2694842,1,Business,ehab-mesallum,$44.99,Economics for Business مبادئ الاقتصاد للمديرين ورجال الأعمال,https://www.udemy.com/course/economics-for-managers/,ما هي المفاهيم الاقتصادية الأساسية التي تهم رجال الأعمال والمديرين؟ - د. إيهاب مسلم,9,30,2h 28m,Arabic,12/2019,4.5,76,5,0.5,Business,Management,Economics,216
4211304,1,Development,javascript-academy,$64.99,MSSQL | Azure SQL :  SQL Management Studio : Transact SQL,https://www.udemy.com/course/mssql-azure-sql-sql-management-studio-transact-sql/,Data Analysis  using :  MS SQL Server | Transact-SQL  | SSMS | Azure Data Studio,7,52,4h 40m,English,7/2021,4.2,35,5,0.5,Development,Database Design & Development,SQL Server,"11,138"
1860694,1,Development,javascript-academy,$129.99,MySQL Database Admin  -DBA for Beginners,https://www.udemy.com/course/mysql-database-admin-dba-for-beginners/,Learn Practical  Hands-on MySQL DBA Skills,15,103,9h 29m,English,6/2021,4.3,188,5,0.5,Development,Database Design & Development,MySQL,"16,726"
659464,1,Office Productivity,365careers,$149.99,Microsoft Excel Beginners & Intermediate Excel Training,https://www.udemy.com/course/microsoft-excel-2016-beginners-intermediate-excel-training/,"Excel for the office: Excel Formatting, Excel functions, Excel charts, Excel pivot tables made easy for you",8,74,3h 20m,English,11/2021,4.5,7983,5,0.5,Office Productivity,Microsoft,Excel,"32,071"
640062,1,Finance & Accounting,365careers,$94.99,Accounting Made Easy: A Quick Guide to Financial Accounting,https://www.udemy.com/course/accounting-made-easy-a-quick-guide-to-financial-accounting/,"Accounting is not about Math, it is about concepts. And no one said it has to be hard. Learn the basics in just 2 hours!",4,17,1h 15m,English,6/2021,4.4,1530,5,0.5,Finance & Accounting,Accounting & Bookkeeping,Financial Accounting,"5,292"
749542,1,Design,derrickmitchell3,$199.99,Graphic Design Bootcamps: Part 1 Training,https://www.udemy.com/course/graphic-design-for-beginners/,"Bestselling Beginner Course! Use Photoshop, Illustrator, & InDesign for logo design, web design, poster design, and more",12,98,15h 34m,English,11/2020,4.5,15166,5,0.5,Design,Graphic Design & Illustration,Graphic Design,"111,337"
1282950,1,Development,javascript-academy,$114.99,27 Practical SQL  Queries to solve Business Problems,https://www.udemy.com/course/27-practical-sql-queries-to-solve-business-problems/,Hands-on beginner  Practical SQL Queries,2,34,3h 5m,English,6/2021,3.4,28,5,0.5,Development,Database Design & Development,SQL,"1,100"
